symbol,event_date,reason,pdf_url,fetched_at,raw_response
SHIP.JK,2026-05-20,Dalam rangka cooling down sebagai bentuk perlindungan bagi investor,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MEI/20260519-WAS_Suspensi_SHIP.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'SHIP.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MEI/20260519-WAS_Suspensi_SHIP.pdf', 'suspension_date': '2026-05-20'}"
BKDP.JK,2026-05-13,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham BKDP.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MEI/20260512-WAS_Suspensi_BKDP.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BKDP.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'BKDP.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MEI/20260512-WAS_Suspensi_BKDP.pdf', 'suspension_date': '2026-05-13'}"
MSIE.JK,2026-05-05,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham MSIE.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MEI/20260504-WAS_Suspensi_MSIE.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham MSIE.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'MSIE.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MEI/20260504-WAS_Suspensi_MSIE.pdf', 'suspension_date': '2026-05-05'}"
ZINC.JK,2026-05-05,Efek Perseroan telah berada dalam papan pemantauan khusus selama lebih dari 1 (satu) tahun berturut-turut,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202605/3cf1b68c1f_8b1bc33e7e.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Efek Perseroan telah berada dalam papan pemantauan khusus selama lebih dari 1 (satu) tahun berturut-turut', 'symbol': 'ZINC.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202605/3cf1b68c1f_8b1bc33e7e.pdf', 'suspension_date': '2026-05-05'}"
BAPA.JK,2026-04-30,Terjadinya peningkatan harga kumulatif yang signifikan pada saham BAPA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260429-WAS_Suspensi_BAPA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BAPA.JK', 'symbol': 'BAPA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260429-WAS_Suspensi_BAPA.pdf', 'suspension_date': '2026-04-30'}"
BOBA.JK,2026-04-29,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham BOBA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260428-WAS_Suspensi_BOBA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BOBA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'BOBA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260428-WAS_Suspensi_BOBA.pdf', 'suspension_date': '2026-04-29'}"
KING.JK,2026-04-28,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham KING.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260427-WAS_Suspensi_KING.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham KING.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'KING.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260427-WAS_Suspensi_KING.pdf', 'suspension_date': '2026-04-28'}"
BAIK.JK,2026-04-24,Terjadinya peningkatan harga kumulatif yang signifikan pada saham BAIK.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260423-WAS_Suspensi_BAIK.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BAIK.JK', 'symbol': 'BAIK.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260423-WAS_Suspensi_BAIK.pdf', 'suspension_date': '2026-04-24'}"
WBSA.JK,2026-04-24,Terjadinya peningkatan harga kumulatif yang signifikan pada saham WBSA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260423-WAS_Suspensi_WBSA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham WBSA.JK', 'symbol': 'WBSA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260423-WAS_Suspensi_WBSA.pdf', 'suspension_date': '2026-04-24'}"
MDIA.JK,2026-04-23,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham MDIA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260422-WAS_Suspensi_MDIA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham MDIA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'MDIA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260422-WAS_Suspensi_MDIA.pdf', 'suspension_date': '2026-04-23'}"
BAPA.JK,2026-04-21,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham BAPA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260420-WAS_Suspensi_BAPA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham BAPA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'BAPA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260420-WAS_Suspensi_BAPA.pdf', 'suspension_date': '2026-04-21'}"
EURO.JK,2026-04-15,Terjadinya peningkatan harga kumulatif yang signifikan pada saham EURO.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260414-WAS_Suspensi_EURO.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham EURO.JK', 'symbol': 'EURO.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260414-WAS_Suspensi_EURO.pdf', 'suspension_date': '2026-04-15'}"
ZINC.JK,2026-04-10,Efek Perseroan telah berada dalam papan pemantauan khusus selama lebih dari 1 (satu) tahun berturut-turut,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202604/d3fcfc98ac_246a91a636.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Efek Perseroan telah berada dalam papan pemantauan khusus selama lebih dari 1 (satu) tahun berturut-turut', 'symbol': 'ZINC.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202604/d3fcfc98ac_246a91a636.pdf', 'suspension_date': '2026-04-10'}"
BIMA.JK,2026-04-09,Efek Perseroan telah berada dalam papan pemantauan khusus selama lebih dari 1 (satu) tahun berturut-turut,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202604/7c9d651cfd_9b37875532.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Efek Perseroan telah berada dalam papan pemantauan khusus selama lebih dari 1 (satu) tahun berturut-turut', 'symbol': 'BIMA.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202604/7c9d651cfd_9b37875532.pdf', 'suspension_date': '2026-04-09'}"
POLY.JK,2026-04-09,Efek Perseroan telah berada dalam papan pemantauan khusus selama lebih dari 1 (satu) tahun berturut-turut,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202604/4f3f1fa3c9_a65c7df4dc.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Efek Perseroan telah berada dalam papan pemantauan khusus selama lebih dari 1 (satu) tahun berturut-turut', 'symbol': 'POLY.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202604/4f3f1fa3c9_a65c7df4dc.pdf', 'suspension_date': '2026-04-09'}"
YPAS.JK,2026-04-09,Terjadinya peningkatan harga kumulatif yang signifikan pada saham YPAS.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260408-WAS_Suspensi_YPAS.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham YPAS.JK', 'symbol': 'YPAS.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260408-WAS_Suspensi_YPAS.pdf', 'suspension_date': '2026-04-09'}"
UDNG.JK,2026-04-07,Terjadinya penurunan harga kumulatif yang signifikan pada saham UDNG.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260406-WAS_Suspensi_UDNG.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya penurunan harga kumulatif yang signifikan pada saham UDNG.JK', 'symbol': 'UDNG.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260406-WAS_Suspensi_UDNG.pdf', 'suspension_date': '2026-04-07'}"
YPAS.JK,2026-04-07,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham YPAS.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260406-WAS_Suspensi_YPAS.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham YPAS.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'YPAS.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/APR/20260406-WAS_Suspensi_YPAS.pdf', 'suspension_date': '2026-04-07'}"
ASPR.JK,2026-04-01,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham ASPR.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260331-WAS_Suspensi_ASPR.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham ASPR.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'ASPR.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260331-WAS_Suspensi_ASPR.pdf', 'suspension_date': '2026-04-01'}"
FITT.JK,2026-03-31,Dalam rangka cooling down sebagai bentuk perlindungan bagi investor,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260330-WAS_Suspensi_FITT.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'FITT.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260330-WAS_Suspensi_FITT.pdf', 'suspension_date': '2026-03-31'}"
MLPT.JK,2026-03-27,Dalam rangka cooling down sebagai bentuk perlindungan bagi investor,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260326-WAS_Suspensi_MLPT.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'MLPT.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260326-WAS_Suspensi_MLPT.pdf', 'suspension_date': '2026-03-27'}"
SSTM.JK,2026-03-17,Dalam rangka cooling down sebagai bentuk perlindungan bagi investor,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260316-WAS_Suspensi_SSTM.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'SSTM.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260316-WAS_Suspensi_SSTM.pdf', 'suspension_date': '2026-03-17'}"
ALKA.JK,2026-03-13,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham ALKA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260312-WAS_Suspensi_ALKA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham ALKA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'ALKA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260312-WAS_Suspensi_ALKA.pdf', 'suspension_date': '2026-03-13'}"
AGII.JK,2026-03-05,Terjadinya peningkatan harga kumulatif yang signifikan pada saham AGII.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260304-WAS_Suspensi_AGII.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham AGII.JK', 'symbol': 'AGII.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260304-WAS_Suspensi_AGII.pdf', 'suspension_date': '2026-03-05'}"
IFSH.JK,2026-03-05,Terjadinya peningkatan harga kumulatif yang signifikan pada saham IFSH.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260304-WAS_Suspensi_IFSH.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham IFSH.JK', 'symbol': 'IFSH.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260304-WAS_Suspensi_IFSH.pdf', 'suspension_date': '2026-03-05'}"
TAMA.JK,2026-03-05,Terjadinya peningkatan harga kumulatif yang signifikan pada saham TAMA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260304-WAS_Suspensi_TAMA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham TAMA.JK', 'symbol': 'TAMA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260304-WAS_Suspensi_TAMA.pdf', 'suspension_date': '2026-03-05'}"
PURE.JK,2022-08-01,Suspend more than 6 month,https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/fed47be7bc_96225a718f.pdf,2026-09-11T07:54:15.831245+00:00,"{'reason': 'Suspend more than 6 month', 'symbol': 'PURE.JK', 'pdf_url': 'https://www.idx.co.id/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/From_EREP/202510/fed47be7bc_96225a718f.pdf', 'suspension_date': '2022-08-01'}"
TAMA.JK,2026-03-03,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham TAMA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260302-WAS_Suspensi_TAMA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham TAMA.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'TAMA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/MAR/20260302-WAS_Suspensi_TAMA.pdf', 'suspension_date': '2026-03-03'}"
HILL.JK,2026-02-20,Dalam rangka cooling down sebagai bentuk perlindungan bagi investor,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/FEB/20260219-WAS_Suspensi_HILL.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'HILL.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/FEB/20260219-WAS_Suspensi_HILL.pdf', 'suspension_date': '2026-02-20'}"
LUCY.JK,2026-02-20,Terjadinya peningkatan harga kumulatif yang signifikan pada saham LUCY.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/FEB/20260219-WAS_Suspensi_LUCY.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham LUCY.JK', 'symbol': 'LUCY.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/FEB/20260219-WAS_Suspensi_LUCY.pdf', 'suspension_date': '2026-02-20'}"
EURO.JK,2026-02-11,Terjadinya peningkatan harga kumulatif yang signifikan pada saham EURO.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/FEB/20260210-WAS_Suspensi_EURO.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham EURO.JK', 'symbol': 'EURO.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/FEB/20260210-WAS_Suspensi_EURO.pdf', 'suspension_date': '2026-02-11'}"
NZIA.JK,2026-02-11,Terjadinya peningkatan harga kumulatif yang signifikan pada saham NZIA.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/FEB/20260210-WAS_Suspensi_NZIA.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham NZIA.JK', 'symbol': 'NZIA.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/FEB/20260210-WAS_Suspensi_NZIA.pdf', 'suspension_date': '2026-02-11'}"
LION.JK,2026-02-10,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham LION.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/FEB/20260209-WAS_Suspensi_LION.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham LION.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'LION.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/FEB/20260209-WAS_Suspensi_LION.pdf', 'suspension_date': '2026-02-10'}"
STAR.JK,2026-01-29,Terjadinya peningkatan harga kumulatif yang signifikan pada saham STAR.JK,https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260128-WAS_Suspensi_STAR.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham STAR.JK', 'symbol': 'STAR.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260128-WAS_Suspensi_STAR.pdf', 'suspension_date': '2026-01-29'}"
INAI.JK,2026-01-28,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham INAI.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260127-WAS_Suspensi_INAI.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham INAI.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'INAI.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260127-WAS_Suspensi_INAI.pdf', 'suspension_date': '2026-01-28'}"
LMPI.JK,2026-01-28,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham LMPI.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260127-WAS_Suspensi_LMPI.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham LMPI.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'LMPI.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260127-WAS_Suspensi_LMPI.pdf', 'suspension_date': '2026-01-28'}"
PLAN.JK,2026-01-28,"Terjadinya peningkatan harga kumulatif yang signifikan pada saham PLAN.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor",https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260127-WAS_Suspensi_PLAN.pdf,2026-09-11T07:54:15.210333+00:00,"{'reason': 'Terjadinya peningkatan harga kumulatif yang signifikan pada saham PLAN.JK, dalam rangka cooling down sebagai bentuk perlindungan bagi investor', 'symbol': 'PLAN.JK', 'pdf_url': 'https://www.idx.co.id/Portals/0/StaticData/NewsAndAnnouncement/ANNOUNCEMENTSTOCK/Exchange/2026/JAN/20260127-WAS_Suspensi_PLAN.pdf', 'suspension_date': '2026-01-28'}"
