symbol,snapshot_date,free_float,sub_sector,fetched_at,raw_response
NANO.JK,2026-09-03,0.47059,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'NANO.JK', 'free_float': 0.47059, 'company_name': 'PT Nanotech Indonesia Global Tbk'}"
SLIS.JK,2026-09-03,0.4702,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'SLIS.JK', 'free_float': 0.4702, 'company_name': 'PT Gaya Abadi Sempurna Tbk'}"
TOPS.JK,2026-09-03,0.4681,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'TOPS.JK', 'free_float': 0.4681, 'company_name': 'PT Totalindo Eka Persada Tbk'}"
BBRI.JK,2026-09-03,0.4676,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BBRI.JK', 'free_float': 0.4676, 'company_name': 'PT Bank Rakyat Indonesia (Persero) Tbk'}"
ASSA.JK,2026-09-03,0.466,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ASSA.JK', 'free_float': 0.466, 'company_name': 'Adi Sarana Armada Tbk'}"
CTRA.JK,2026-09-03,0.46584,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'CTRA.JK', 'free_float': 0.46584, 'company_name': 'Ciputra Development Tbk'}"
BMTR.JK,2026-09-03,0.46221,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BMTR.JK', 'free_float': 0.46221, 'company_name': 'PT Global Mediacom Tbk'}"
INDX.JK,2026-09-03,0.4615,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'INDX.JK', 'free_float': 0.4615, 'company_name': 'Tanah Laut Tbk'}"
DOID.JK,2026-09-03,0.4555,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'DOID.JK', 'free_float': 0.4555, 'company_name': 'PT BUMA Internasional Grup Tbk'}"
ARKA.JK,2026-09-03,0.4532,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ARKA.JK', 'free_float': 0.4532, 'company_name': 'PT Arkha Jayanti Persada Tbk.'}"
AMRT.JK,2026-09-03,0.4469,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'AMRT.JK', 'free_float': 0.4469, 'company_name': 'PT Sumber Alfaria Trijaya Tbk.'}"
BOLA.JK,2026-09-03,0.4468,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BOLA.JK', 'free_float': 0.4468, 'company_name': 'PT Bali Bintang Sejahtera Tbk.'}"
BBCA.JK,2026-09-03,0.44642,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BBCA.JK', 'free_float': 0.44642, 'company_name': 'PT Bank Central Asia Tbk.'}"
ASRI.JK,2026-09-03,0.4458,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ASRI.JK', 'free_float': 0.4458, 'company_name': 'Alam Sutera Realty Tbk'}"
MINA.JK,2026-09-03,0.4451,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MINA.JK', 'free_float': 0.4451, 'company_name': 'PT Sanurhasta Mitra Tbk'}"
ASHA.JK,2026-09-03,0.445,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ASHA.JK', 'free_float': 0.445, 'company_name': 'PT Cilacap Samudera Fishing Industry Tbk'}"
BFIN.JK,2026-09-03,0.4444,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BFIN.JK', 'free_float': 0.4444, 'company_name': 'BFI Finance Indonesia Tbk'}"
IATA.JK,2026-09-03,0.4429,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'IATA.JK', 'free_float': 0.4429, 'company_name': 'PT MNC Energy Investments Tbk'}"
EURO.JK,2026-09-03,0.4417,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'EURO.JK', 'free_float': 0.4417, 'company_name': 'PT Estee Gold Feet Tbk'}"
CSMI.JK,2026-09-03,0.4385,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'CSMI.JK', 'free_float': 0.4385, 'company_name': 'PT Cipta Selera Murni Tbk.'}"
INCF.JK,2026-09-03,0.4366,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'INCF.JK', 'free_float': 0.4366, 'company_name': 'PT Indo Komoditi Korpora Tbk'}"
CTTH.JK,2026-09-03,0.4363,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'CTTH.JK', 'free_float': 0.4363, 'company_name': 'Citatah Tbk'}"
JPFA.JK,2026-09-03,0.4345,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'JPFA.JK', 'free_float': 0.4345, 'company_name': 'JAPFA Comfeed Indonesia Tbk'}"
TAYS.JK,2026-09-03,0.4335,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'TAYS.JK', 'free_float': 0.4335, 'company_name': 'PT Jaya Swarasa Agung Tbk'}"
MARI.JK,2026-09-03,0.4328,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MARI.JK', 'free_float': 0.4328, 'company_name': 'PT Mahaka Radio Integra Tbk'}"
DSNG.JK,2026-09-03,0.4314,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'DSNG.JK', 'free_float': 0.4314, 'company_name': 'PT Dharma Satya Nusantara Tbk'}"
ELSA.JK,2026-09-03,0.43091,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ELSA.JK', 'free_float': 0.43091, 'company_name': 'Elnusa Tbk'}"
MEDS.JK,2026-09-03,0.43066,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MEDS.JK', 'free_float': 0.43066, 'company_name': 'PT Hetzer Medical Indonesia Tbk'}"
COIN.JK,2026-09-03,0.4306,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'COIN.JK', 'free_float': 0.4306, 'company_name': 'PT Indokripto Koin Semesta Tbk'}"
PGAS.JK,2026-09-03,0.43031,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'PGAS.JK', 'free_float': 0.43031, 'company_name': 'PT Perusahaan Gas Negara Tbk'}"
LPKR.JK,2026-09-03,0.4294,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'LPKR.JK', 'free_float': 0.4294, 'company_name': 'Lippo Karawaci Tbk'}"
JAST.JK,2026-09-03,0.4292,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'JAST.JK', 'free_float': 0.4292, 'company_name': 'PT Jasnita Telekomindo Tbk'}"
MDLN.JK,2026-09-03,0.4271,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MDLN.JK', 'free_float': 0.4271, 'company_name': 'PT Modernland Realty Tbk'}"
BAPI.JK,2026-09-03,0.4252,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BAPI.JK', 'free_float': 0.4252, 'company_name': 'PT Bhakti Agung Propertindo Tbk.'}"
MCAS.JK,2026-09-03,0.4247,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MCAS.JK', 'free_float': 0.4247, 'company_name': 'PT M Cash Integrasi Tbk'}"
LEAD.JK,2026-09-03,0.4238,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'LEAD.JK', 'free_float': 0.4238, 'company_name': 'PT Logindo Samudramakmur Tbk'}"
NTBK.JK,2026-09-03,0.4213,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'NTBK.JK', 'free_float': 0.4213, 'company_name': 'PT Nusatama Berkah Tbk'}"
LION.JK,2026-09-03,0.42045,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'LION.JK', 'free_float': 0.42045, 'company_name': 'Lion Metal Works Tbk'}"
MEGA.JK,2026-09-03,0.4198,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MEGA.JK', 'free_float': 0.4198, 'company_name': 'Bank Mega Tbk'}"
WIDI.JK,2026-09-03,0.4192,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'WIDI.JK', 'free_float': 0.4192, 'company_name': 'PT Widiant Jaya Krenindo Tbk'}"
BEST.JK,2026-09-03,0.4187,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BEST.JK', 'free_float': 0.4187, 'company_name': 'Bekasi Fajar Industrial Estate Tbk'}"
ERAA.JK,2026-09-03,0.4179,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ERAA.JK', 'free_float': 0.4179, 'company_name': 'Erajaya Swasembada Tbk'}"
GPRA.JK,2026-09-03,0.4176,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'GPRA.JK', 'free_float': 0.4176, 'company_name': 'Perdana Gapura Prima Tbk'}"
INKP.JK,2026-09-03,0.41686,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'INKP.JK', 'free_float': 0.41686, 'company_name': 'Indah Kiat Pulp & Paper Tbk'}"
TLKM.JK,2026-09-03,0.4165,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'TLKM.JK', 'free_float': 0.4165, 'company_name': 'PT Telkom Indonesia (Persero) Tbk'}"
MNCN.JK,2026-09-03,0.41592,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MNCN.JK', 'free_float': 0.41592, 'company_name': 'Media Nusantara Citra Tbk'}"
KJEN.JK,2026-09-03,0.4158,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'KJEN.JK', 'free_float': 0.4158, 'company_name': 'PT Krida Jaringan Nusantara Tbk'}"
SINI.JK,2026-09-03,0.4155,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'SINI.JK', 'free_float': 0.4155, 'company_name': 'PT Singaraja Putra Tbk'}"
SMSM.JK,2026-09-03,0.41426,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'SMSM.JK', 'free_float': 0.41426, 'company_name': 'Selamat Sempurna Tbk'}"
GZCO.JK,2026-09-03,0.4137,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'GZCO.JK', 'free_float': 0.4137, 'company_name': 'Gozco Plantations Tbk'}"
IBOS.JK,2026-09-03,0.413,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'IBOS.JK', 'free_float': 0.413, 'company_name': 'PT Indo Boga Sukses Tbk'}"
ARII.JK,2026-09-03,0.41222,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ARII.JK', 'free_float': 0.41222, 'company_name': 'Atlas Resources Tbk'}"
MLPL.JK,2026-09-03,0.4109,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MLPL.JK', 'free_float': 0.4109, 'company_name': 'Multipolar Tbk'}"
ANDI.JK,2026-09-03,0.4101,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ANDI.JK', 'free_float': 0.4101, 'company_name': 'PT Andira Agro Tbk'}"
INTP.JK,2026-09-03,0.4099,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'INTP.JK', 'free_float': 0.4099, 'company_name': 'Indocement Tunggal Prakarsa Tbk'}"
BMSR.JK,2026-09-03,0.4089,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BMSR.JK', 'free_float': 0.4089, 'company_name': 'Bintang Mitra Semestaraya Tbk'}"
TRON.JK,2026-09-03,0.4082,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'TRON.JK', 'free_float': 0.4082, 'company_name': 'PT Teknologi Karya Digital Nusa Tbk'}"
RMKE.JK,2026-09-03,0.407,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'RMKE.JK', 'free_float': 0.407, 'company_name': 'PT RMK Energy Tbk'}"
CMNP.JK,2026-09-03,0.4065,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'CMNP.JK', 'free_float': 0.4065, 'company_name': 'Citra Marga Nusaphala Persada Tbk'}"
BBTN.JK,2026-09-03,0.406,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BBTN.JK', 'free_float': 0.406, 'company_name': 'PT Bank Tabungan Negara (Persero) Tbk'}"
LSIP.JK,2026-09-03,0.405,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'LSIP.JK', 'free_float': 0.405, 'company_name': 'PP London Sumatra Indonesia Tbk'}"
MTDL.JK,2026-09-03,0.40464,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MTDL.JK', 'free_float': 0.40464, 'company_name': 'Metrodata Electronics Tbk'}"
BMRI.JK,2026-09-03,0.4046,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BMRI.JK', 'free_float': 0.4046, 'company_name': 'PT Bank Mandiri (Persero) Tbk'}"
SNLK.JK,2026-09-03,0.4035,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'SNLK.JK', 'free_float': 0.4035, 'company_name': 'PT Sunter Lakeside Hotel Tbk'}"
TKIM.JK,2026-09-03,0.40327,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'TKIM.JK', 'free_float': 0.40327, 'company_name': 'Pabrik Kertas Tjiwi Kimia Tbk'}"
WIFI.JK,2026-09-03,0.403,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'WIFI.JK', 'free_float': 0.403, 'company_name': 'PT Solusi Sinergi Digital Tbk'}"
BALI.JK,2026-09-03,0.40298,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BALI.JK', 'free_float': 0.40298, 'company_name': 'PT Bali Towerindo Sentra Tbk.'}"
BBNI.JK,2026-09-03,0.40296,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BBNI.JK', 'free_float': 0.40296, 'company_name': 'PT Bank Negara Indonesia (Persero) Tbk'}"
CFIN.JK,2026-09-03,0.4028,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'CFIN.JK', 'free_float': 0.4028, 'company_name': 'Clipan Finance Indonesia Tbk'}"
TBLA.JK,2026-09-03,0.4024,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'TBLA.JK', 'free_float': 0.4024, 'company_name': 'Tunas Baru Lampung Tbk'}"
INET.JK,2026-09-03,0.40229,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'INET.JK', 'free_float': 0.40229, 'company_name': 'PT Sinergi Inti Andalan Prima Tbk'}"
GLVA.JK,2026-09-03,0.4021,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'GLVA.JK', 'free_float': 0.4021, 'company_name': 'PT Galva Technologies Tbk'}"
BUDI.JK,2026-09-03,0.40069,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BUDI.JK', 'free_float': 0.40069, 'company_name': 'PT Budi Starch & Sweetener Tbk.'}"
BSIM.JK,2026-09-03,0.4001,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BSIM.JK', 'free_float': 0.4001, 'company_name': 'Bank Sinarmas Tbk'}"
ACES.JK,2026-09-03,0.3999,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ACES.JK', 'free_float': 0.3999, 'company_name': 'PT Aspirasi Hidup Indonesia Tbk'}"
SRIL.JK,2026-09-03,0.3989,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'SRIL.JK', 'free_float': 0.3989, 'company_name': 'PT Sri Rejeki Isman Tbk'}"
CHIP.JK,2026-09-03,0.3984,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'CHIP.JK', 'free_float': 0.3984, 'company_name': 'PT Pelita Teknologi Global Tbk'}"
WTON.JK,2026-09-03,0.39839,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'WTON.JK', 'free_float': 0.39839, 'company_name': 'Wijaya Karya Beton'}"
AEGS.JK,2026-09-03,0.3977,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'AEGS.JK', 'free_float': 0.3977, 'company_name': 'PT Anugerah Spareparts Sejahtera Tbk.'}"
PANS.JK,2026-09-03,0.3975,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'PANS.JK', 'free_float': 0.3975, 'company_name': 'Panin Sekuritas Tbk'}"
LUCY.JK,2026-09-03,0.3968,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'LUCY.JK', 'free_float': 0.3968, 'company_name': 'PT Lima Dua Lima Tiga Tbk'}"
ADRO.JK,2026-09-03,0.39573,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ADRO.JK', 'free_float': 0.39573, 'company_name': 'Alamtri Resources Indonesia Tbk'}"
APEX.JK,2026-09-03,0.3945,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'APEX.JK', 'free_float': 0.3945, 'company_name': 'Apexindo Pratama Duta Tbk'}"
BISI.JK,2026-09-03,0.3944,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BISI.JK', 'free_float': 0.3944, 'company_name': 'BISI INTERNATIONAL Tbk'}"
TOYS.JK,2026-09-03,0.3943,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'TOYS.JK', 'free_float': 0.3943, 'company_name': 'PT Sunindo Adipersada Tbk'}"
SULI.JK,2026-09-03,0.3942,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'SULI.JK', 'free_float': 0.3942, 'company_name': 'PT SLJ Global Tbk'}"
RUIS.JK,2026-09-03,0.3934,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'RUIS.JK', 'free_float': 0.3934, 'company_name': 'Radiant Utama Interinsco Tbk'}"
ATLA.JK,2026-09-03,0.3934,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ATLA.JK', 'free_float': 0.3934, 'company_name': 'PT Atlantis Subsea Indonesia Tbk'}"
ESIP.JK,2026-09-03,0.3932,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ESIP.JK', 'free_float': 0.3932, 'company_name': 'PT Sinergi Inti Plastindo Tbk'}"
SKYB.JK,2026-09-03,0.3925,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'SKYB.JK', 'free_float': 0.3925, 'company_name': 'PT Northcliff Citranusa Indonesia Tbk'}"
INTA.JK,2026-09-03,0.3923,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'INTA.JK', 'free_float': 0.3923, 'company_name': 'Intraco Penta Tbk'}"
MUTU.JK,2026-09-03,0.3917,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MUTU.JK', 'free_float': 0.3917, 'company_name': 'PT Mutuagung Lestari Tbk'}"
BUVA.JK,2026-09-03,0.3882,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BUVA.JK', 'free_float': 0.3882, 'company_name': 'PT Bukit Uluwatu Villa Tbk'}"
JKON.JK,2026-09-03,0.3879,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'JKON.JK', 'free_float': 0.3879, 'company_name': 'Jaya Konstruksi Manggala Pratama Tbk'}"
ABBA.JK,2026-09-03,0.3857,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ABBA.JK', 'free_float': 0.3857, 'company_name': 'Mahaka Media Tbk'}"
CPIN.JK,2026-09-03,0.3849,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'CPIN.JK', 'free_float': 0.3849, 'company_name': 'Charoen Pokphand Indonesia Tbk'}"
KLBF.JK,2026-09-03,0.38467,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'KLBF.JK', 'free_float': 0.38467, 'company_name': 'Kalbe Farma Tbk'}"
PACK.JK,2026-09-03,0.3819,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'PACK.JK', 'free_float': 0.3819, 'company_name': 'PT Abadi Nusantara Hijau Investama Tbk'}"
REAL.JK,2026-09-03,0.3742,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'REAL.JK', 'free_float': 0.3742, 'company_name': 'PT Repower Asia Indonesia Tbk'}"
ARNA.JK,2026-09-03,0.3734,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ARNA.JK', 'free_float': 0.3734, 'company_name': 'Arwana Citramulia Tbk'}"
KKES.JK,2026-09-03,0.3732,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'KKES.JK', 'free_float': 0.3732, 'company_name': 'PT Kusuma Kemindo Sentosa Tbk'}"
ASLI.JK,2026-09-03,0.3725,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ASLI.JK', 'free_float': 0.3725, 'company_name': 'PT Asri Karya Lestari Tbk.'}"
TRST.JK,2026-09-03,0.37,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'TRST.JK', 'free_float': 0.37, 'company_name': 'Trias Sentosa Tbk'}"
WINS.JK,2026-09-03,0.36985,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'WINS.JK', 'free_float': 0.36985, 'company_name': 'Wintermar Offshore Marine Tbk'}"
EPAC.JK,2026-09-03,0.3694,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'EPAC.JK', 'free_float': 0.3694, 'company_name': 'PT Megalestari Epack Sentosaraya Tbk'}"
MAIN.JK,2026-09-03,0.3692,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MAIN.JK', 'free_float': 0.3692, 'company_name': 'Malindo Feedmill Tbk'}"
OILS.JK,2026-09-03,0.3687,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'OILS.JK', 'free_float': 0.3687, 'company_name': 'PT Indo Oil Perkasa Tbk'}"
IPTV.JK,2026-09-03,0.3673,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'IPTV.JK', 'free_float': 0.3673, 'company_name': 'PT MNC Vision Networks Tbk'}"
BGTG.JK,2026-09-03,0.3671,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BGTG.JK', 'free_float': 0.3671, 'company_name': 'PT Bank Ganesha Tbk.'}"
DPNS.JK,2026-09-03,0.36302,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'DPNS.JK', 'free_float': 0.36302, 'company_name': 'Duta Pertiwi Nusantara Tbk'}"
ADHI.JK,2026-09-03,0.3629,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ADHI.JK', 'free_float': 0.3629, 'company_name': 'PT Adhi Karya (Persero) Tbk.'}"
BNBR.JK,2026-09-03,0.3625,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BNBR.JK', 'free_float': 0.3625, 'company_name': 'Bakrie & Brothers Tbk'}"
WIIM.JK,2026-09-03,0.3622,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'WIIM.JK', 'free_float': 0.3622, 'company_name': 'Wismilak Inti Makmur Tbk'}"
BMHS.JK,2026-09-03,0.3615,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BMHS.JK', 'free_float': 0.3615, 'company_name': 'PT Bundamedik Tbk'}"
LTLS.JK,2026-09-03,0.3611,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'LTLS.JK', 'free_float': 0.3611, 'company_name': 'PT Lautan Luas Tbk'}"
IRSX.JK,2026-09-03,0.36053,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'IRSX.JK', 'free_float': 0.36053, 'company_name': 'PT Folago Global Nusantara Tbk'}"
TPMA.JK,2026-09-03,0.359,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'TPMA.JK', 'free_float': 0.359, 'company_name': 'Trans Power Marine Tbk'}"
UNIC.JK,2026-09-03,0.3588,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'UNIC.JK', 'free_float': 0.3588, 'company_name': 'Unggul Indah Cahaya Tbk'}"
JGLE.JK,2026-09-03,0.35597,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'JGLE.JK', 'free_float': 0.35597, 'company_name': 'PT Graha Andrasentra Propertindo Tbk'}"
MBMA.JK,2026-09-03,0.3542,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MBMA.JK', 'free_float': 0.3542, 'company_name': 'PT Merdeka Battery Materials Tbk'}"
DEWI.JK,2026-09-03,0.3524,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'DEWI.JK', 'free_float': 0.3524, 'company_name': 'PT Dewi Shri Farmindo Tbk'}"
TINS.JK,2026-09-03,0.35,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'TINS.JK', 'free_float': 0.35, 'company_name': 'PT Timah Tbk'}"
ANTM.JK,2026-09-03,0.35,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ANTM.JK', 'free_float': 0.35, 'company_name': 'Aneka Tambang Tbk.'}"
GMTD.JK,2026-09-03,0.35,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'GMTD.JK', 'free_float': 0.35, 'company_name': 'Gowa Makassar Tourism Development Tbk'}"
DPUM.JK,2026-09-03,0.3489,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'DPUM.JK', 'free_float': 0.3489, 'company_name': 'PT Dua Putra Utama Makmur Tbk'}"
SPTO.JK,2026-09-03,0.3489,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'SPTO.JK', 'free_float': 0.3489, 'company_name': 'PT Surya Pertiwi Tbk'}"
KBAG.JK,2026-09-03,0.3486,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'KBAG.JK', 'free_float': 0.3486, 'company_name': 'PT Karya Bersama Anugerah Tbk'}"
ZINC.JK,2026-09-03,0.346,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ZINC.JK', 'free_float': 0.346, 'company_name': 'PT Kapuas Prima Coal Tbk'}"
SMLE.JK,2026-09-03,0.34573,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'SMLE.JK', 'free_float': 0.34573, 'company_name': 'PT Sinergi Multi Lestarindo Tbk'}"
ARKO.JK,2026-09-03,0.3434,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'ARKO.JK', 'free_float': 0.3434, 'company_name': 'PT Arkora Hydro Tbk.'}"
SRSN.JK,2026-09-03,0.3414,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'SRSN.JK', 'free_float': 0.3414, 'company_name': 'Indo Acidatama Tbk'}"
PTBA.JK,2026-09-03,0.3402,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'PTBA.JK', 'free_float': 0.3402, 'company_name': 'Bukit Asam Tbk'}"
DOOH.JK,2026-09-03,0.33914,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'DOOH.JK', 'free_float': 0.33914, 'company_name': 'PT Era Media Sejahtera Tbk'}"
MIKA.JK,2026-09-03,0.3391,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MIKA.JK', 'free_float': 0.3391, 'company_name': 'PT Mitra Keluarga Karyasehat Tbk'}"
BEKS.JK,2026-09-03,0.3389,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BEKS.JK', 'free_float': 0.3389, 'company_name': 'PT Bank Pembangunan Daerah Banten Tbk.'}"
JMAS.JK,2026-09-03,0.3375,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'JMAS.JK', 'free_float': 0.3375, 'company_name': 'PT Asuransi Jiwa Syariah Jasa Mitra Abadi Tbk'}"
MPMX.JK,2026-09-03,0.33676,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'MPMX.JK', 'free_float': 0.33676, 'company_name': 'PT Mitra Pinasthika Mustika Tbk'}"
UNTR.JK,2026-09-03,0.3361,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'UNTR.JK', 'free_float': 0.3361, 'company_name': 'United Tractors Tbk'}"
BDKR.JK,2026-09-03,0.33494,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'BDKR.JK', 'free_float': 0.33494, 'company_name': 'PT Berdikari Pondasi Perkasa Tbk.'}"
DWGL.JK,2026-09-03,0.3348,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'DWGL.JK', 'free_float': 0.3348, 'company_name': 'PT Dwi Guna Laksana Tbk'}"
DKFT.JK,2026-09-03,0.3345,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'DKFT.JK', 'free_float': 0.3345, 'company_name': 'Central Omega Resources Tbk'}"
GJTL.JK,2026-09-03,0.33447,,2026-09-03T13:07:57.784854+00:00,"{'symbol': 'GJTL.JK', 'free_float': 0.33447, 'company_name': 'Gajah Tunggal Tbk'}"
